Area,BHK,Bathroom,Furnishing,Locality,Parking,Price,Status,Transaction,Type,Per_Sqft
1300.00,2.00,2.00,Semi-Furnished,"Yamuna Apartment, Alaknanda",1.00,15000000.00,Ready_to_move,Resale,Apartment,11538 
1200.00,2.00,2.00,Unfurnished,"Nilgiri Apartment, Alaknanda",1.00,14300000.00,Ready_to_move,Resale,Apartment,11538 
1300.00,3.00,2.00,Unfurnished,"Nilgiri Apartment, Alaknanda",1.00,18500000.00,Ready_to_move,Resale,Apartment,11538 
1400.00,3.00,3.00,Furnished,"Tara Apartment, Alaknanda carpet area 1400 sqft status Ready to Move floor 2 out of 3 floors transaction Resale furnishing Furnished facing North - East overlooking Garden/Park society Tara Apartment car parking 1 Covered, 1 Open bathroom 3 balcony 4 ownership Freehold Near Alaknanda Main Market, Jamia Humderd University & Batra hospital. A very good 3 bhk flat for sale in rwa Tara Apartment, delhi south. It is a superb property and offers an excellent view. The flat is unfurnished. It promises a comfortable stay. It is feng shuivaastu compliant, which is considered to bring positive energy. The appeal of the flat has been increased with the availability of a pipedGa. Indeed, the society too has multiple facilities for enjoyment, such as club housecommunity center and fitness centregym etc. It also has rain water harvesting system. It has a super builtUp area of 180 sq. Yards. Other f read more Contact Agent View Phone No. Share Feedback Agent Sulabh Estate",1.00,19000000.00,Ready_to_move,Resale,Apartment,11538 
1400.00,3.00,3.00,Semi-Furnished,Alaknanda,1.00,19000000.00,Ready_to_move,Resale,Apartment,11538 
1500.00,3.00,2.00,,"Sarita Vihar, Mathura Road carpet area 1500 sqft status Ready to Move floor 2 out of 4 floors transaction Resale ownership Freehold overlooking Main Road car parking 1 Open bathroom 2 balcony 2 furnishing Unfurnished For sale second third duplex .spacious 3 bedrooms with 2 washrooms drawing and dining and moduler kitchen one scooter garrage. read more Contact Agent View Phone No. Share Feedback Shree Balaji Real Estate Pvt. Ltd. Has Maximum Property Options Is the Top Agent of the Locality Is Trusted by All Users 21 Property Options in Sarita Vihar, Mathura Road Shree Balaji Real Estate Pvt. Ltd. Certified Agent Locality Superstar Maximum options in Sarita Vihar, Mathura Road",1.00,13500000.00,Ready_to_move,Resale,,
1600.00,4.00,2.00,Semi-Furnished,"DDA Flats, Sarita Vihar, Mathura Road carpet area 1600 sqft status Ready to Move floor 1 out of 4 floors transaction Resale furnishing Semi-Furnished facing North - East overlooking Main Road society DDA Flats car parking 2 Open bathroom 2 balcony 2 ownership Freehold For sale First second third duplex in sarita vihar DDA Flates . this house free hold property clear titel . this flate well maintained and spacious peacefull location . no issue light water and parking read more Contact Agent View Phone No. Share Feedback Shree Balaji Real Estate Pvt. Ltd. Has Maximum Property Options Is the Top Agent of the Locality Is Trusted by All Users 21 Property Options in Sarita Vihar, Mathura Road Shree Balaji Real Estate Pvt. Ltd. Certified Agent Locality Superstar Maximum options in Sarita Vihar, Mathura Road",2.00,15800000.00,Ready_to_move,Resale,Apartment,
1200.00,10.00,4.00,Semi-Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.00,17000000.00,Ready_to_move,Resale,Apartment,
1600.00,4.00,2.00,Semi-Furnished,"DDA Flats, Sarita Vihar, Mathura Road carpet area 1600 sqft status Ready to Move floor Ground out of 4 floors transaction Resale furnishing Semi-Furnished facing North - West overlooking Main Road society DDA Flats car parking 1 Open bathroom 2 balcony 2 ownership Freehold For slae Ground First Duplex in sarita vihar .posh locality in south delhi DDa coloney . This house spacious 4 bedrooms with 2 washrooms drawing and dinning . free hold proerty clear titel . near by all amnites . well develop location . read more Contact Agent View Phone No. Share Feedback Shree Balaji Real Estate Pvt. Ltd. Has Maximum Property Options Is the Top Agent of the Locality Is Trusted by All Users 21 Property Options in Sarita Vihar, Mathura Road Shree Balaji Real Estate Pvt. Ltd. Certified Agent Locality Superstar Maximum options in Sarita Vihar, Mathura Road",1.00,15500000.00,Ready_to_move,Resale,Apartment,
1250.00,3.00,2.00,Semi-Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.00,16000000.00,Ready_to_move,Resale,Apartment,
950.00,2.00,2.00,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.00,12900000.00,Ready_to_move,Resale,Apartment,
1200.00,3.00,3.00,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.00,13500000.00,Ready_to_move,Resale,Apartment,
1400.00,4.00,2.00,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.00,17800000.00,Ready_to_move,Resale,Apartment,
950.00,2.00,2.00,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.00,13200000.00,Ready_to_move,Resale,Apartment,
1350.00,3.00,3.00,Semi-Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.00,14000000.00,Ready_to_move,Resale,Apartment,
1550.00,4.00,2.00,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.00,17500000.00,Ready_to_move,Resale,Apartment,
1300.00,3.00,2.00,Semi-Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.00,17000000.00,Ready_to_move,Resale,Apartment,
1000.00,2.00,2.00,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar Pocket K",2.00,13000000.00,Ready_to_move,Resale,Apartment,
1500.00,3.00,3.00,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar Pocket K",2.00,17000000.00,Ready_to_move,Resale,Apartment,
950.00,2.00,2.00,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.00,12700000.00,Ready_to_move,Resale,Apartment,
1200.00,3.00,2.00,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.00,13500000.00,Ready_to_move,Resale,Apartment,
1400.00,4.00,2.00,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.00,17400000.00,Ready_to_move,Resale,Apartment,
1500.00,4.00,2.00,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.00,17800000.00,Ready_to_move,Resale,Apartment,
1050.00,2.00,2.00,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.00,12700000.00,Ready_to_move,Resale,Apartment,
1550.00,4.00,2.00,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.00,16200000.00,Ready_to_move,Resale,Apartment,
950.00,2.00,2.00,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.00,11100000.00,Ready_to_move,Resale,Apartment,
1150.00,2.00,2.00,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.00,13600000.00,Ready_to_move,Resale,Apartment,
1150.00,2.00,2.00,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar Pocket K",2.00,13100000.00,Ready_to_move,Resale,Apartment,
1150.00,2.00,2.00,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.00,12500000.00,Ready_to_move,Resale,Apartment,
1500.00,3.00,2.00,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.00,13600000.00,Ready_to_move,Resale,Apartment,
1800.00,4.00,4.00,Furnished,"Sidharth Enclave, Kilokri, Ring Road",2.00,12000000.00,Ready_to_move,New_Property,Apartment,6667 
1300.00,3.00,3.00,Furnished,"Sidharth Enclave, Kilokri, Ring Road",1.00,20000000.00,Ready_to_move,New_Property,Apartment,15384 
1150.00,2.00,2.00,Unfurnished,Sarita Vihar Pocket B,1.00,13500000.00,Ready_to_move,Resale,Apartment,15384 
1500.00,3.00,2.00,Unfurnished,Sarita Vihar Pocket F,1.00,14000000.00,Ready_to_move,Resale,Apartment,15384 
1150.00,2.00,2.00,Semi-Furnished,"DDA Flats, Sarita Vihar, Mathura Road carpet area 1150 sqft status Ready to Move floor 3 out of 3 floors transaction Resale furnishing Semi-Furnished facing North - East overlooking Main Road society DDA Flats car parking 2 Open bathroom 2 balcony 3 ownership Freehold 2 BHK flat available for sale in sarita vihar excellent interiors flooring in all bedrooms complete wood work modular kitchen beautiful bathrooms extremely well maintained ample parking space read more Contact Agent View Phone No. Share Feedback Lavish Associates Certified Agent Trusted by Users Genuine Listings Market Knowledge",2.00,10800000.00,Ready_to_move,Resale,Apartment,15384 
900.00,3.00,2.00,Semi-Furnished,"New Manglapuri, Sultanpur",1.00,9000000.00,Ready_to_move,New_Property,Builder_Floor,
1150.00,3.00,2.00,Semi-Furnished,"New Manglapuri, Sultanpur",1.00,6300000.00,Ready_to_move,Resale,Builder_Floor,
1000.00,3.00,3.00,Semi-Furnished,Sultanpur Extension,1.00,5500000.00,Ready_to_move,New_Property,Apartment,
450.00,1.00,1.00,Semi-Furnished,"New Manglapuri, Sultanpur",1.00,2350000.00,Ready_to_move,Resale,Apartment,5222 
1350.00,3.00,3.00,Semi-Furnished,Sultanpur,1.00,8500000.00,Ready_to_move,Resale,Apartment,5222 
445.00,1.00,2.00,Semi-Furnished,Sultanpur Extension,1.00,1650000.00,Ready_to_move,Resale,Apartment,5222 
1200.00,2.00,2.00,Semi-Furnished,"Manglapuri, Sultanpur",1.00,10000000.00,Ready_to_move,Resale,Apartment,8333 
50.00,1.00,1.00,Unfurnished,"Indra Park Palam, Manglapuri",1.00,1500000.00,Ready_to_move,Resale,Builder_Floor,8333 
1100.00,2.00,2.00,Semi-Furnished,"Sultanpur carpet area 1100 sqft status Ready to Move floor 1 out of 4 floors transaction Resale furnishing Semi-Furnished overlooking Main Road car parking 1 Covered bathroom 2 balcony 2 ownership Freehold 2 bhk flat available in sultanpur, near metro station, loan facility available, with registry, all the modern facilities are variable, with car parking, near market, fully ventilated. read more Contact Agent View Phone No. Share Feedback Agent Delhi Dream 3500+ Buyers Served",1.00,2800000.00,Ready_to_move,Resale,Builder_Floor,8333 
700.00,2.00,2.00,Semi-Furnished,Sultanpur Extension,1.00,2600000.00,Ready_to_move,Resale,Builder_Floor,3714 
500.00,1.00,1.00,Furnished,"New Manglapuri, Sultanpur",1.00,2350000.00,Ready_to_move,Resale,Builder_Floor,3714 
540.00,1.00,1.00,Unfurnished,Sultanpur Extension,1.00,2350000.00,Ready_to_move,Resale,Apartment,3714 
450.00,1.00,1.00,Unfurnished,Sultanpur,1.00,2000000.00,Ready_to_move,New_Property,Builder_Floor,3714 
800.00,2.00,2.00,Semi-Furnished,Sultanpur,1.00,5000000.00,Almost_ready,Resale,Builder_Floor,3714 
700.00,2.00,2.00,Semi-Furnished,"New Manglapuri, Sultanpur",1.00,3500000.00,Ready_to_move,Resale,Builder_Floor,3714 
750.00,2.00,2.00,Semi-Furnished,Sultanpur,1.00,4500000.00,Almost_ready,Resale,Builder_Floor,3714 
750.00,2.00,2.00,Unfurnished,Sultanpur,1.00,4000000.00,Ready_to_move,Resale,Builder_Floor,3714 
1600.00,3.00,3.00,Unfurnished,"New Manglapuri, Sultanpur",1.00,10800000.00,Ready_to_move,Resale,Builder_Floor,3714 
1000.00,3.00,2.00,Unfurnished,"New Manglapuri, Sultanpur",1.00,10000000.00,Ready_to_move,New_Property,Builder_Floor,3714 
1600.00,3.00,3.00,Unfurnished,"New Manglapuri, Sultanpur",1.00,10800000.00,Ready_to_move,Resale,Builder_Floor,3714 
900.00,3.00,2.00,Semi-Furnished,"Manglapuri, Sultanpur",1.00,9000000.00,Ready_to_move,Resale,Builder_Floor,3714 
1700.00,3.00,3.00,Semi-Furnished,"New Manglapuri, Sultanpur",1.00,8500000.00,Ready_to_move,New_Property,Apartment,3714 
1100.00,3.00,2.00,Semi-Furnished,"New Manglapuri, Sultanpur",1.00,6000000.00,Ready_to_move,Resale,Builder_Floor,3714 
1000.00,3.00,3.00,Semi-Furnished,"New Manglapuri, Sultanpur",1.00,5500000.00,Ready_to_move,New_Property,Apartment,3714 
1000.00,3.00,2.00,Semi-Furnished,"Manglapuri, Sultanpur",1.00,7000000.00,Ready_to_move,New_Property,Builder_Floor,7000 
1100.00,3.00,2.00,Furnished,Sultanpur,1.00,6000000.00,Ready_to_move,Resale,Apartment,5455 
765.00,3.00,2.00,Unfurnished,"Manglapuri, Sultanpur",1.00,3700000.00,Ready_to_move,Resale,Builder_Floor,4837 
900.00,2.00,2.00,Semi-Furnished,"Indra Park Palam, Manglapuri",1.00,3100000.00,Ready_to_move,Resale,Builder_Floor,3444 
600.00,2.00,2.00,Unfurnished,Sultanpur,1.00,4500000.00,Ready_to_move,Resale,Apartment,3444 
360.00,1.00,1.00,Semi-Furnished,"Indra Park Palam, Manglapuri",1.00,1500000.00,Ready_to_move,Resale,Builder_Floor,4167 
950.00,3.00,2.00,Semi-Furnished,Chhattarpur,,7090000.00,Almost_ready,New_Property,Builder_Floor,
3600.00,2.00,2.00,Semi-Furnished,"Chhattarpur carpet area 400 sqyrd status Ready to Move transaction New Property furnishing Semi-Furnished car parking 1 Covered, 1 Open bathroom 2 balcony 1 Newly Constructed Property It's a Ground floor Builder Floor Apartment in a building of total 4 floors. The Builder Floor Apartment is newly constructed. Prime facilities are easily accessible from this place with Oxford Angel Public School (0 km ). Other key neighbourhood are Abdul Gaffar Khan Market (0 km ). read more Contact Agent View Phone No. Share Feedback Home Hunt Has Maximum Property Options Is the Top Agent of the Locality Is Trusted by All Users 4 Property Options in Chhattarpur CRISIL Rating Operating Since 2011 No of employees 5 Home Hunt Certified Agent Locality Superstar Chhattarpur 500+ Buyers Served",1.00,4500000.00,Ready_to_move,New_Property,Builder_Floor,
1305.00,4.00,3.00,Unfurnished,"JVTS Gardens, Chhattarpur",1.00,5500000.00,Almost_ready,New_Property,Builder_Floor,
1800.00,3.00,4.00,Semi-Furnished,Chhattarpur,2.00,63000000.00,Almost_ready,New_Property,Apartment,
950.00,3.00,2.00,Semi-Furnished,Chhattarpur,2.00,6990000.00,Almost_ready,New_Property,Builder_Floor,
800.00,2.00,2.00,Semi-Furnished,Chhattarpur,1.00,4400000.00,Ready_to_move,New_Property,Apartment,
1800.00,4.00,4.00,Semi-Furnished,Chhattarpur Enclave Phase2,1.00,12500000.00,Ready_to_move,Resale,Builder_Floor,
800.00,2.00,2.00,Semi-Furnished,Chhattarpur,1.00,3000000.00,Ready_to_move,New_Property,Builder_Floor,
675.00,2.00,2.00,Semi-Furnished,Chhattarpur,1.00,2800000.00,Ready_to_move,New_Property,Builder_Floor,
1175.00,3.00,3.00,Unfurnished,"JVTS Gardens, Chhattarpur",4.00,5000000.00,Almost_ready,New_Property,Builder_Floor,
1500.00,3.00,3.00,Unfurnished,Chhattarpur,4.00,6000000.00,Ready_to_move,Resale,Builder_Floor,
810.00,2.00,2.00,Unfurnished,Chhattarpur,4.00,4500000.00,Ready_to_move,Resale,Apartment,
630.00,2.00,2.00,Unfurnished,Chhattarpur Enclave Phase2,1.00,2800000.00,Ready_to_move,Resale,Apartment,
650.00,2.00,2.00,Semi-Furnished,Chhattarpur,1.00,2500000.00,Ready_to_move,Resale,Builder_Floor,
1800.00,4.00,4.00,Semi-Furnished,Chhattarpur Enclave Phase2,1.00,8500000.00,Ready_to_move,New_Property,Builder_Floor,
725.00,2.00,2.00,Furnished,Chhattarpur,1.00,3000000.00,Ready_to_move,Resale,Apartment,4138 
900.00,3.00,2.00,Semi-Furnished,Chhattarpur,1.00,4900000.00,Ready_to_move,New_Property,Builder_Floor,4138 
750.00,2.00,2.00,Unfurnished,Chhattarpur,1.00,3500000.00,Ready_to_move,New_Property,Builder_Floor,4138 
700.00,2.00,2.00,Semi-Furnished,Chhattarpur Enclave Phase2,1.00,3000000.00,Ready_to_move,New_Property,Builder_Floor,4138 
950.00,3.00,2.00,Semi-Furnished,Chhattarpur,1.00,7020000.00,Almost_ready,New_Property,Builder_Floor,4138 
1600.00,3.00,4.00,Unfurnished,"DLF Chattarpur Farms, Chhattarpur",1.00,60000000.00,Almost_ready,New_Property,Apartment,4138 
900.00,2.00,2.00,Semi-Furnished,Chhattarpur,1.00,3500000.00,Ready_to_move,New_Property,Builder_Floor,4138 
1500.00,3.00,3.00,Semi-Furnished,Chhattarpur,1.00,7000000.00,Ready_to_move,New_Property,Builder_Floor,4138 
500.00,2.00,1.00,Semi-Furnished,Chhattarpur Enclave Phase2,2.00,7000000.00,Ready_to_move,Resale,Apartment,4138 
1035.00,3.00,3.00,Semi-Furnished,Chhattarpur Enclave Phase2,1.00,4500000.00,Ready_to_move,New_Property,Builder_Floor,4138 
825.00,3.00,2.00,Semi-Furnished,"Aravali Tower, Chhattarpur",1.00,5990000.00,Ready_to_move,New_Property,Builder_Floor,4138 
1300.00,3.00,3.00,Semi-Furnished,Chhattarpur,1.00,4400000.00,Ready_to_move,New_Property,Builder_Floor,4138 
765.00,2.00,2.00,Unfurnished,Chhattarpur,4.00,2500000.00,Ready_to_move,New_Property,Builder_Floor,4138 
580.00,1.00,1.00,Semi-Furnished,Chhattarpur Enclave Phase2,1.00,1600000.00,Ready_to_move,New_Property,Builder_Floor,4138 
1750.00,3.00,3.00,Semi-Furnished,Chhattarpur Enclave Phase2,1.00,6500000.00,Ready_to_move,New_Property,Builder_Floor,4138 
650.00,2.00,2.00,Semi-Furnished,Mehrauli,,2750000.00,Ready_to_move,Resale,Apartment,
405.00,1.00,1.00,Semi-Furnished,Mehrauli,,1500000.00,Ready_to_move,New_Property,Apartment,
675.00,2.00,1.00,Unfurnished,Mehrauli,,2200000.00,Ready_to_move,Resale,Builder_Floor,3259 
850.00,2.00,2.00,Semi-Furnished,Mehrauli,1.00,2800000.00,Ready_to_move,Resale,Apartment,3294 
800.00,3.00,3.00,Semi-Furnished,Mehrauli,1.00,4500000.00,Ready_to_move,Resale,Apartment,3294 
405.00,1.00,1.00,Furnished,Mehrauli,1.00,1800000.00,Ready_to_move,Resale,Apartment,3294 
1350.00,3.00,3.00,Unfurnished,Mehrauli,1.00,8500000.00,Ready_to_move,New_Property,Builder_Floor,3294 
1350.00,3.00,3.00,Unfurnished,Mehrauli,1.00,8500000.00,Ready_to_move,New_Property,Apartment,3294 
450.00,1.00,1.00,Unfurnished,Mehrauli,1.00,1700000.00,Ready_to_move,New_Property,Builder_Floor,3294 
1300.00,3.00,3.00,Semi-Furnished,"Mehrauli carpet area 1300 sqft status Ready to Move floor 2 out of 4 floors transaction New Property furnishing Semi-Furnished facing East overlooking Garden/Park, Main Road car parking 2 Covered bathroom 3 balcony 2 ownership Freehold 3 bhk flat with attached washroom, modular kitchen, IInd floor, one car and one bike parking, lift, gated society, security, cctv camera, water backup. read more Contact Agent View Phone No. Share Feedback Agent India Bhoomi",2.00,7000000.00,Ready_to_move,New_Property,Builder_Floor,3294 
1050.00,3.00,2.00,Unfurnished,Mehrauli,2.00,5600000.00,Ready_to_move,New_Property,Builder_Floor,3294 
1675.00,4.00,3.00,Furnished,Mehrauli,2.00,13500000.00,Ready_to_move,Resale,Builder_Floor,8060 
1250.00,3.00,3.00,Unfurnished,Mehrauli,2.00,8500000.00,Almost_ready,New_Property,Builder_Floor,8060 
1080.00,3.00,3.00,Unfurnished,Mehrauli,5.00,6000000.00,Ready_to_move,New_Property,Apartment,8060 
1170.00,3.00,3.00,Unfurnished,"Andheria Mor, Mehrauli",5.00,7200000.00,Almost_ready,New_Property,Builder_Floor,8060 
1250.00,3.00,2.00,Semi-Furnished,Mehrauli carpet area 1250 sqft status Ready to Move floor Ground out of 8 floors transaction Resale furnishing Semi-Furnished facing East overlooking Main Road car parking 1 Covered bathroom 2 balcony 3 ownership Freehold The flat located are very good condition and well developed area. The flat area are very spaciable. This flat balcony view is very best society very neat and clean. read more Contact Agent View Phone No. Share Feedback Agent Bharti Real Estate 100+ Buyers Served,1.00,6500000.00,Ready_to_move,Resale,Apartment,8060 
1500.00,3.00,3.00,Semi-Furnished,"Andheria Mor, Mehrauli",1.00,8400000.00,Ready_to_move,New_Property,Apartment,8060 
1350.00,3.00,3.00,Unfurnished,Mehrauli,1.00,8500000.00,Ready_to_move,New_Property,Apartment,8060 
855.00,2.00,2.00,Semi-Furnished,Mehrauli,1.00,4000000.00,Ready_to_move,Resale,Builder_Floor,4678 
540.00,1.00,1.00,Unfurnished,Mehrauli,1.00,1700000.00,Ready_to_move,Resale,Builder_Floor,3148 
1044.10,3.00,2.00,Unfurnished,Mehrauli,1.00,6000000.00,Ready_to_move,Resale,Builder_Floor,3148 
405.00,1.00,1.00,Semi-Furnished,Mehrauli,1.00,1600000.00,Ready_to_move,Resale,Apartment,3148 
500.00,1.00,2.00,Semi-Furnished,Mehrauli,1.00,2100000.00,Ready_to_move,Resale,Apartment,4200 
450.00,1.00,1.00,Furnished,Mehrauli,1.00,1700000.00,Ready_to_move,Resale,Apartment,3778 
405.00,1.00,1.00,Unfurnished,"Andheria Mor, Mehrauli",1.00,1500000.00,Ready_to_move,Resale,Apartment,3778 
405.00,1.00,1.00,Unfurnished,Mehrauli,1.00,1200000.00,Ready_to_move,Resale,Builder_Floor,2963 
450.00,1.00,1.00,Unfurnished,"Brijwasi Colony, Mehrauli",1.00,1650000.00,Ready_to_move,Resale,Apartment,3667 
173.00,2.00,2.00,Unfurnished,Mehrauli,1.00,3500000.00,Ready_to_move,Resale,Builder_Floor,3667 
1100.00,3.00,2.00,Unfurnished,Mehrauli,1.00,8500000.00,Ready_to_move,Resale,Builder_Floor,7727 
600.00,2.00,2.00,Unfurnished,Mehrauli,1.00,3200000.00,Ready_to_move,Resale,Builder_Floor,5333 
800.00,3.00,2.00,Semi-Furnished,Mahavir Enclave,1.00,4400000.00,Ready_to_move,New_Property,Builder_Floor,
990.00,4.00,3.00,Unfurnished,Mahavir Enclave Part 1,1.00,7200000.00,Almost_ready,New_Property,Builder_Floor,
1100.00,3.00,2.00,Semi-Furnished,Mahavir Enclave Part 1,1.00,7500000.00,Ready_to_move,New_Property,Builder_Floor,
1100.00,3.00,2.00,Unfurnished,Mahavir Enclave,1.00,6500000.00,Ready_to_move,New_Property,Apartment,
527.00,2.00,2.00,Semi-Furnished,Mahavir Enclave Part 1,1.00,3500000.00,Ready_to_move,Resale,Builder_Floor,
1000.00,2.00,2.00,Semi-Furnished,Mahavir Enclave Part 1 carpet area 1000 sqft status Ready to Move floor 2 out of 4 floors transaction Resale furnishing Semi-Furnished facing East car parking 1 Covered bathroom 2 balcony 2 East Facing Property this property is for sale purpose.......................... Contact Owner View Phone No. Share Feedback Owner Twinkle Sudan,1.00,6500000.00,Ready_to_move,Resale,Builder_Floor,
1000.00,3.00,2.00,Semi-Furnished,Mahavir Enclave Part 1,1.00,6200000.00,Ready_to_move,Resale,Builder_Floor,
450.00,1.00,1.00,Semi-Furnished,Mahavir Enclave Part 1,1.00,2500000.00,Ready_to_move,New_Property,Builder_Floor,
600.00,2.00,2.00,Semi-Furnished,Mahavir Enclave,1.00,3000000.00,Ready_to_move,New_Property,Apartment,
950.00,3.00,2.00,Furnished,Mahavir Enclave Part 1,1.00,6000000.00,Ready_to_move,New_Property,Builder_Floor,
855.00,3.00,2.00,Unfurnished,Mahavir Enclave Part 1,1.00,4800000.00,Ready_to_move,Resale,Apartment,
770.00,2.00,2.00,Semi-Furnished,Mahavir Enclave,1.00,3790000.00,Ready_to_move,New_Property,Builder_Floor,4922 
810.00,3.00,2.00,Semi-Furnished,Mahavir Enclave,1.00,4200000.00,Ready_to_move,New_Property,Apartment,4922 
710.00,2.00,2.00,Unfurnished,Mahavir Enclave,1.00,2900000.00,Ready_to_move,Resale,Apartment,4922 
950.00,3.00,2.00,Unfurnished,Mahavir Enclave Part 1,1.00,5000000.00,Ready_to_move,Resale,Builder_Floor,4922 
450.00,1.00,1.00,Semi-Furnished,Mahavir Enclave Part 1,1.00,2100000.00,Ready_to_move,New_Property,Builder_Floor,4922 
500.00,2.00,2.00,Semi-Furnished,Mahavir Enclave Part 1,1.00,3200000.00,Ready_to_move,Resale,Apartment,4922 
600.00,2.00,1.00,Semi-Furnished,Mahavir Enclave Part 1,1.00,3000000.00,Ready_to_move,Resale,Apartment,4922 
420.00,1.00,1.00,Unfurnished,Mahavir Enclave Part 1,1.00,2300000.00,Ready_to_move,Resale,Builder_Floor,4922 
900.00,3.00,2.00,Semi-Furnished,Mahavir Enclave Part 1,1.00,5900000.00,Almost_ready,New_Property,Builder_Floor,6556 
945.00,3.00,2.00,Semi-Furnished,Mahavir Enclave Part 1,1.00,5500000.00,Ready_to_move,Resale,Apartment,5820 
565.00,2.00,2.00,Unfurnished,Mahavir Enclave carpet area 565 sqft status Ready to Move floor Ground out of 1 floor transaction Resale furnishing Unfurnished facing East car parking 1 Covered bathroom 2 balcony 1 ownership Freehold East Facing Property This Freehold Builder Floor Apartment is located at Ground floor in a building of total 1 floors. The age of construction for this apartment Builder Floor Apartment is Less than 5 years. High quality flooring of types Granite are available in different rooms. read more Contact Owner View Phone No. Share Feedback Owner Adesh Sah,1.00,3500000.00,Ready_to_move,Resale,Builder_Floor,5820 
450.00,2.00,1.00,Semi-Furnished,Mahavir Enclave Part 3,1.00,1700000.00,Ready_to_move,Resale,Apartment,3778 
430.00,1.00,1.00,Unfurnished,Mahavir Enclave,1.00,1850000.00,Ready_to_move,New_Property,Builder_Floor,3778 
550.00,2.00,2.00,Unfurnished,Mahavir Enclave,1.00,2300000.00,Ready_to_move,Resale,Builder_Floor,3778 
810.00,3.00,2.00,Furnished,Mahavir Enclave,1.00,3800000.00,Ready_to_move,Resale,Builder_Floor,42222 
720.00,3.00,2.00,Semi-Furnished,Mahavir Enclave Part 1,1.00,4500000.00,Ready_to_move,Resale,Builder_Floor,42222 
360.00,2.00,1.00,Semi-Furnished,"Vijay Enclave, Mahavir Enclave",1.00,2200000.00,Ready_to_move,New_Property,Apartment,42222 
820.00,3.00,2.00,Semi-Furnished,Mahavir Enclave,1.00,5200000.00,Ready_to_move,Resale,Builder_Floor,42222 
459.00,2.00,2.00,Semi-Furnished,Mahavir Enclave Part 3,1.00,2200000.00,Ready_to_move,Resale,Builder_Floor,43137 
378.00,1.00,2.00,Unfurnished,"Narela Sector A1 carpet area 42 sqyrd status Ready to Move floor Ground out of 5 floors transaction Resale furnishing Unfurnished facing North - East overlooking Garden/Park, Main Road car parking 2 Open bathroom 2 balcony 2 ownership Freehold Near bawana industrial area and j.j. colony. DDA Housing property LIG FLAT very nice property for single family 200 hundreds family already living IN THIS SOCIETY and very piece full atmosphere this society 24 hour guards all facility available read more Contact Owner View Phone No. Share Feedback Owner Vivek Gupta",2.00,1500000.00,Ready_to_move,Resale,Apartment,
450.00,1.00,1.00,Furnished,"DDA Flats Pocket 6 Sector A10, Narela",2.00,2200000.00,Ready_to_move,Resale,Apartment,4889 
900.00,2.00,2.00,Semi-Furnished,"DDA Flats Pocket 1 Sector A9, Narela",2.00,3800000.00,Ready_to_move,Resale,Apartment,4222 
360.00,1.00,1.00,Unfurnished,"DDA Janta Flats, Tikri Khurd Sector B2, Narela",1.00,1800000.00,Ready_to_move,Resale,Apartment,5000 
559.72,2.00,2.00,Furnished,Narela,3.00,2850000.00,Ready_to_move,Resale,Apartment,5092 
350.00,1.00,1.00,Unfurnished,Narela,3.00,2500000.00,Ready_to_move,Resale,Apartment,7143 
365.00,1.00,1.00,Unfurnished,Narela,39.00,3500000.00,Ready_to_move,Resale,Apartment,7143 
390.00,1.00,1.00,Unfurnished,"DDA Lig Flats, Narela",39.00,2000000.00,Ready_to_move,Resale,Apartment,5128 
350.00,1.00,1.00,Unfurnished,"DDA Flats Pocket 3, Narela",39.00,3000000.00,Ready_to_move,Resale,Apartment,5128 
210.00,1.00,1.00,Semi-Furnished,"DDA Lig Flats, Narela",39.00,2000000.00,Ready_to_move,New_Property,Apartment,5128 
50.00,1.00,1.00,Unfurnished,"DDA Lig Flats, Narela",39.00,3500000.00,Ready_to_move,New_Property,Apartment,5128 
